"cnt","to_usgs","to_comid","from_comid","from_usgs"
1,"08073700",1439377,"{1439357}","{08073600}"
1,"02087324",8783667,"{8783339}","{02087275}"
1,"02152474",12034339,"{12034181}","{02152100}"
1,"02335870",2047815,"{2047771}","{023358685}"
1,"01576787",4724801,"{4721931}","{01576767}"
1,"08382000",20815744,"{20815196}","{08380500}"
1,"12302055",22893139,"{22893835}","{480608115242901}"
1,"09386950",20573275,"{20572245}","{09386900}"
1,"04218000",15567933,"{15568739}","{04217000}"
1,"03337570",10082032,"{10082040}","{03337000}"
1,"01196500",6177036,"{6174422}","{01195490}"
1,"08030540",8332528,"{8331804}","{08030500}"
1,"01158000",6777935,"{6776779}","{01157000}"
1,"02163001",9868654,"{9867174}","{02162500}"
1,"06817700",2501637,"{2501563}","{06817500}"
1,"03091500",13154265,"{13156389}","{03090500}"
1,"05443500",10607692,"{10607604}","{05442300}"
1,"02356000",3425836,"{3424532}","{02355662}"
1,"11254000",19784319,"{19784539}","{11253130}"
1,"05055400",14278496,"{14278290}","{05055300}"
1,"10155500",10375648,"{10373794}","{10155200}"
1,"01197500",7710210,"{7709630}","{01197000}"
1,"07290000",938060125,"{19180610}","{07289730}"
1,"09205000",18351849,"{18325008}","{09196500}"
1,"06085800",12397906,"{12395664}","{06082200}"
1,"11251000",19791955,"{17112805}","{11224000}"
1,"03042500",4752366,"{4752350}","{03042280}"
1,"07339000",632727,"{630159}","{07338750}"
1,"03575700",19620688,"{19620330}","{0357568980}"
1,"08164390",7846429,"{7846357}","{08164370}"
1,"06868850",18865300,"{18867596}","{06868200}"
1,"08377200",285292,"{300179}","{294833102085400}"
1,"02181580",6269248,"{6269218}","{02181350}"
1,"03601990",19515920,"{19516502}","{03601600}"
1,"03150500",15383305,"{15383167}","{03150000}"
1,"08194000",10630401,"{10893541}","{08193000}"
1,"09362520",17015233,"{17014841}","{09361500}"
1,"02344748",6415536,"{6412650}","{02344724}"
1,"06625000",15983787,"{15984809}","{06623800}"
1,"11087020",22521721,"{22524845}","{11085000}"
1,"08045550",1268432,"{1269054}","{08045400}"
1,"04279000",10312290,"{10312738}","{04278000}"
1,"11348500",7932045,"{7932193}","{11345500}"
1,"11123500",17611449,"{17610919}","{11123000}"
1,"03011020",8969860,"{8969946}","{03010820}"
1,"14242580",24248524,"{24248656}","{14240525}"
1,"06285100",940080052,"{4425861}","{06282000}"
1,"06876440",3539305,"{3536087}","{06876000}"
1,"12020000",23850487,"{23850501}","{12019310}"
1,"02319800",2230489,"{2230475}","{02319500}"
1,"01532000",4199144,"{4198190}","{01531908}"
1,"11462500",8269119,"{8268521}","{11462080}"
1,"13127000",23238444,"{23238592}","{13120500}"
1,"09520280",945070137,"{20377291}","{09519800}"
1,"09024000",1239657,"{1239663}","{09022000}"
1,"08136500",5718784,"{5719546}","{08136000}"
1,"05570000",13586224,"{13584750}","{05569500}"
1,"02130900",9171250,"{9170418}","{02130840}"
1,"07128500",933650,"{934978}","{07126485}"
1,"04195820",15628121,"{15626425}","{04195500}"
1,"03601600",19516502,"{19516762}","{03600358}"
1,"09426620",945030207,"{21384136}","{09426000}"
1,"03410500",12151838,"{12154474}","{03410210}"
1,"10092700",4560060,"{4472049}","{10068500}"
1,"06181000",12517334,"{12515978}","{06178000}"
1,"01534500",2598765,"{2598631}","{01534300}"
1,"02489500",15708443,"{15702833}","{02489000}"
1,"01507000",9424095,"{9422879}","{01505810}"
1,"08211200",3171770,"{3170312}","{08211000}"
1,"10183500",10815868,"{10817986}","{10174500}"
1,"06808820",19210415,"{19210377}","{06808500}"
1,"06311400",5351469,"{5348813}","{06311000}"
1,"07064000",7672652,"{7671958}","{07063000}"
1,"03301940",10264038,"{10264004}","{03301900}"
1,"06428200",10900089,"{10904719}","{06426500}"
1,"03041500",4754886,"{4753772}","{03041029}"
1,"11102300",22515830,"{22515826}","{11101250}"
1,"02374700",2413350,"{933140017}","{02374500}"
1,"13046000",23141671,"{24460018}","{13042500}"
1,"07191179",21771041,"{21770953}","{07191160}"
1,"14211010",23809000,"{23809080}","{14210000}"
1,"08037000",1152351,"{1150499}","{08036500}"
1,"02197500",22726581,"{22730673}","{021973269}"
1,"02215500",6367034,"{6369124}","{02215260}"
1,"10150500",10349360,"{10349220}","{10149400}"
1,"01382800",6249402,"{6246362}","{01382500}"
1,"03302030",10264270,"{10264532}","{03302000}"
1,"13132535",23238314,"{23238318}","{13132520}"
1,"02054500",8629291,"{8629303}","{02053800}"
1,"03431000",18408486,"{18408390}","{03430550}"
1,"06026210",4231932,"{4228286}","{06025500}"
1,"07300000",13531193,"{13546725}","{07299890}"
1,"08124000",5722265,"{5721925}","{08123850}"
1,"02303420",166743839,"{27683990}","{02303410}"
1,"03225500",5214379,"{5210827}","{03223425}"
1,"05527950",14784463,"{14785163}","{05527910}"
1,"05354500",2032775,"{2032979}","{05353800}"
1,"05365550",13107201,"{13107161}","{05365500}"
1,"11156500",17665649,"{17673639}","{11154700}"
1,"08110800",5577121,"{5575763}","{08110500}"
1,"05436500",13425947,"{13425065}","{05435950}"
1,"05355092",2028839,"{2032519}","{05355024}"
1,"06288400",12778579,"{12781087}","{06287800}"
1,"05531044",14785449,"{14785397}","{05530990}"
1,"05457700",7016523,"{7015937}","{05457505}"
1,"02423414",21655412,"{21655328}","{02423400}"
1,"03348130",18474935,"{18474953}","{03348000}"
1,"04240105",904140174,"{21974523}","{04240100}"
1,"11109600",17572335,"{17572259}","{11109550}"
1,"11465750",8273287,"{8273659}","{11465680}"
1,"02088500",8786063,"{8783531}","{02088383}"
1,"01124000",6144833,"{6147605}","{01123600}"
1,"06893150",4393139,"{4393325}","{06893100}"
1,"10129300",10093088,"{10093110}","{10128500}"
1,"040871488",12164306,"{12164310}","{040871475}"
1,"01374901",6228280,"{6227656}","{01374890}"
1,"06446000",16099571,"{16099125}","{06445685}"
1,"14093000",23719623,"{23719653}","{14092750}"
1,"01447720",4185779,"{4185837}","{01447680}"
1,"04242640",22024822,"{22023328}","{04242500}"
1,"01064500",9316375,"{9311719}","{010642505}"
1,"06274300",24660034,"{12840618}","{06268600}"
1,"05403000",14708194,"{14706344}","{05402000}"
1,"03262700",3984712,"{3990680}","{03262500}"
1,"09291000",11976201,"{11975975}","{09289500}"
1,"06710605",188633,"{188199}","{06710385}"
1,"01519200",8111583,"{8111873}","{01518862}"
1,"02181350",6269218,"{6267840}","{02178400}"
1,"02380500",6479383,"{6478057}","{02379500}"
1,"02160326",9692762,"{9692198}","{02160325}"
1,"06120500",12619810,"{12619198}","{06119600}"
1,"13310199",23531827,"{23518785}","{13309220}"
1,"09414900",4916220,"{4909714}","{09413900}"
1,"08211900",1653465,"{1653097}","{08211800}"
1,"04101800",12264326,"{12257066}","{04101535}"
1,"05059500",14828149,"{14828151}","{05059300}"
1,"07195855",397590,"{399452}","{07195800}"
1,"03020000",10222370,"{10220060}","{03017500}"
1,"07363200",21928243,"{21920889}","{07363000}"
1,"02457595",18566081,"{18566065}","{02457000}"
1,"08138000",5727613,"{5727563}","{08136700}"
1,"02325000",1978402,"{1978648}","{02324400}"
1,"06295900",13235029,"{13236539}","{06295220}"
1,"11059300",24843752,"{22557960}","{11057500}"
1,"02317620",2016602,"{2016562}","{02317500}"
1,"08330000",17819068,"{17806852}","{08329928}"
1,"04136500",12952800,"{12952772}","{04136000}"
1,"04136000",12952772,"{12952968}","{04135700}"
1,"08160400",5791848,"{5790058}","{08159500}"
1,"03330500",18486340,"{18486348}","{03330241}"
1,"05520500",13438215,"{13438397}","{05518000}"
1,"03531500",22539818,"{22539070}","{03529500}"
1,"11253130",19784539,"{19791955}","{11251000}"
1,"05305000",4416764,"{4416564}","{05304500}"
1,"02202190",9945090,"{9941682}","{02202040}"
1,"04185318",15662798,"{15662050}","{04185000}"
1,"06786000",17334243,"{17334221}","{06785500}"
1,"01116000",6129689,"{6129235}","{01115630}"
1,"05421000",6950974,"{6949292}","{05420680}"
1,"0357568980",19620330,"{19620104}","{0357568650}"
1,"01073500",5845142,"{5848186}","{01073319}"
1,"08378500",20815180,"{20815146}","{08377900}"
1,"02045500",8725761,"{8724273}","{02045320}"
1,"10320000",10750117,"{10750253}","{10319900}"
1,"0345577330",22152545,"{22152669}","{03455500}"
1,"11464000",8272379,"{8272297}","{11463980}"
1,"03070260",3775649,"{3775993}","{03069500}"
1,"08178880",10833740,"{10834470}","{0817887350}"
1,"05379500",2733550,"{2733736}","{05379400}"
1,"08393610",20773700,"{20774512}","{08390800}"
1,"07196500",401664,"{398442}","{07196090}"
1,"01064118",6724855,"{6720973}","{01063310}"
1,"08068450",1508045,"{1507967}","{08068400}"
1,"02319394",166758628,"{166758629}","{02319300}"
1,"09166500",18385551,"{18384141}","{09165000}"
1,"09404110",20691648,"{20693910}","{09404104}"
1,"07301110",13534209,"{13533405}","{07300500}"
1,"03510577",19729930,"{19730552}","{03508050}"
1,"07143672",21176300,"{21176042}","{07143665}"
1,"06479500",9372356,"{9370962}","{06479438}"
1,"08049500",1269868,"{1268382}","{08049300}"
1,"14013700",23637976,"{23637992}","{14013000}"
1,"05594000",13883102,"{13883048}","{05593945}"
1,"02047783",11585220,"{11582436}","{02047500}"
1,"02397500",15823139,"{15824181}","{02397410}"
1,"06844500",19043513,"{19040347}","{06843500}"
1,"06751490",2900581,"{2898187}","{06751150}"
1,"05554500",13618713,"{13619421}","{05554300}"
1,"04239000",21979277,"{21977433}","{04237962}"
1,"01480870",4650548,"{4648568}","{01480700}"
1,"03271620",3883918,"{3883754}","{03271601}"
1,"04289000",4577854,"{4577440}","{04288500}"
1,"04182000",15673375,"{15671969}","{04181500}"
1,"02375000",446386,"{445834}","{02374950}"
1,"12301300",22878625,"{22878631}","{12301250}"
1,"01495000",4763630,"{4762986}","{01494850}"
1,"12113344",23977624,"{23977634}","{12113000}"
1,"06406500",14398608,"{14396284}","{06406000}"
1,"08100500",2572206,"{2569332}","{08100000}"
1,"05411850",13309075,"{13308741}","{05411600}"
1,"08033500",1109655,"{1079041}","{08033000}"
1,"02320000",2230497,"{2230489}","{02319800}"
1,"02461500",18225427,"{18223461}","{02461130}"
1,"01433500",4150156,"{4147566}","{01432900}"
1,"06935450",6013168,"{6013072}","{06934500}"
1,"01155910",10102628,"{10102950}","{01155500}"
1,"07346000",1017893,"{1009042}","{07344500}"
1,"02307674",16918578,"{16918012}","{02307668}"
1,"05355200",2028753,"{2028839}","{05355092}"
1,"05059300",14828151,"{14827685}","{05059000}"
1,"02484500",15786158,"{15780454}","{02484000}"
1,"07061600",7668920,"{7667476}","{07061500}"
1,"14151000",23752598,"{23752608}","{14150800}"
1,"07239450",391180,"{390946}","{07239300}"
1,"10133800",10276836,"{10276856}","{10133650}"
1,"02436500",18683048,"{18681950}","{02435020}"
1,"02225000",14348510,"{14348516}","{02224940}"
1,"02341460",3434274,"{3298592}","{02339500}"
1,"06835500",19081917,"{19081429}","{06834000}"
1,"14113000",23662979,"{23663197}","{14111400}"
1,"01594000",11905730,"{11905718}","{01593500}"
1,"01048000",3322258,"{3323262}","{01047200}"
1,"08153500",5786075,"{5785479}","{08152900}"
1,"01155500",10102950,"{10102870}","{01155349}"
1,"03275000",3923211,"{3921201}","{03274650}"
1,"03214500",434540,"{435154}","{03213700}"
1,"03267900",3985518,"{3981712}","{03267000}"
1,"02297105",16807563,"{16807219}","{02296750}"
1,"11452500",15030099,"{15027105}","{11451800}"
1,"01467087",4489096,"{4489180}","{01467086}"
1,"07055680",11816741,"{11816879}","{07055660}"
1,"03432400",18393756,"{18393858}","{03432350}"
1,"040871475",12164310,"{12164326}","{040871473}"
1,"01436690",4147634,"{4147432}","{01436000}"
1,"03456100",22152441,"{22152545}","{0345577330}"
1,"07312100",13732942,"{13733388}","{07311900}"
1,"13132565",23238292,"{23238314}","{13132535}"
1,"08083230",5488375,"{5488917}","{08083100}"
1,"04217000",15568739,"{15569391}","{04216418}"
1,"09415250",20677939,"{4916262}","{09415000}"
1,"07081200",916811,"{916493}","{07079300}"
1,"01644390",4505876,"{4505772}","{01644388}"
1,"09306500",5308854,"{5307716}","{09306290}"
1,"01135300",4572307,"{4572347}","{01135150}"
1,"04087220",12169385,"{12170153}","{04087214}"
1,"07104905",1529719,"{1529569}","{07104000}"
1,"02329600",10363648,"{10363292}","{02329500}"
1,"01595000",14365432,"{14365490}","{01594950}"
1,"07142575",21194132,"{21195628}","{07142300}"
1,"02233475",10996629,"{10997359}","{02233200}"
1,"08202700",10655687,"{10653905}","{08201500}"
1,"05590520",13770104,"{13769580}","{05590050}"
1,"09413700",4916164,"{4914802}","{09413500}"
1,"09143500",3233455,"{3233449}","{09143000}"
1,"07188000",7592691,"{7591093}","{07187600}"
1,"10348036",8932056,"{8932012}","{10348000}"
1,"03021520",9050757,"{9049227}","{03021350}"
1,"14018500",23637700,"{23637966}","{14015000}"
1,"05052000",6675628,"{6675856}","{05051600}"
1,"05426000",13283852,"{13282922}","{05425912}"
1,"03379500",10434608,"{10432010}","{03378635}"
1,"01053600",19334577,"{19334535}","{01053500}"
1,"03322900",18508418,"{18507740}","{03322485}"
1,"06295220",13236539,"{13238607}","{06295113}"
1,"09038500",1232803,"{1232821}","{09037500}"
1,"06891080",3737637,"{3729539}","{06891000}"
1,"03353910",18476589,"{18476513}","{03353890}"
1,"02306647",16916386,"{16916782}","{02306500}"
1,"09354500",17034665,"{17034425}","{09353800}"
1,"09073400",1327153,"{1327173}","{09073300}"
1,"01529500",8119183,"{8118867}","{01527500}"
1,"05540130",14787003,"{14786925}","{05540095}"
1,"01580520",4726307,"{4726301}","{01580000}"
1,"08183200",3836053,"{10840572}","{08181800}"
1,"08119500",5633425,"{5633401}","{08117995}"
1,"08405150",22457719,"{22458323}","{08405105}"
1,"01541303",4672573,"{4674941}","{01541200}"
1,"05593945",13883048,"{13881906}","{05593900}"
1,"05531500",14785933,"{14785887}","{05531300}"
1,"03342000",10288896,"{10286212}","{03341500}"
1,"08086212",5525607,"{5525639}","{08086050}"
1,"02086849",933020162,"{8778141}","{0208675010}"
1,"02075500",8696811,"{8696453}","{02075045}"
1,"04157060",13203597,"{13204453}","{04157005}"
1,"10312150",13070812,"{11432099}","{10312000}"
1,"06449500",20182043,"{20180511}","{06449100}"
1,"08186000",7852265,"{7851771}","{08185500}"
1,"04172000",13175065,"{13173571}","{04170000}"
1,"10317500",10764661,"{10762537}","{10317480}"
1,"04117500",12145042,"{12145180}","{04117000}"
1,"01426500",2614210,"{2614238}","{01425000}"
1,"12334510",24309693,"{24310031}","{12332000}"
1,"04087159",904040051,"{12164306}","{040871488}"
1,"10146000",10330245,"{10331031}","{10145400}"
1,"06602400",14626230,"{17235026}","{06602020}"
1,"08155300",5781337,"{5781325}","{08155240}"
1,"06606600",14624658,"{14623352}","{06605850}"
1,"04250200",21624117,"{21622351}","{04249200}"
1,"12323600",24298384,"{24294084}","{12323250}"
1,"02303410",27683990,"{166743837}","{02303400}"
1,"01583600",11688368,"{11688418}","{01583580}"
1,"05422600",14804277,"{14803953}","{05422560}"
1,"01374701",6227290,"{6227150}","{0137462010}"
1,"06228000",12902364,"{12902084}","{06227600}"
1,"03432350",18393858,"{18393910}","{0343233905}"
1,"08067650",1467944,"{1465746}","{08067548}"
1,"02162035",9707984,"{9707930}","{02161000}"
1,"06930060",7434227,"{7434497}","{06930000}"
1,"09472050",15919531,"{15933593}","{09471550}"
1,"09353800",17034425,"{17034197}","{09352900}"
1,"09479350",21269350,"{21274486}","{09474000}"
1,"02298123",16808187,"{16808391}","{02298110}"
1,"08022500",5280888,"{5278868}","{08022040}"
1,"08041000",1114207,"{1111453}","{08040600}"
1,"08200720",10655685,"{10654651}","{08200000}"
1,"06480000",9376712,"{9375808}","{06479770}"
1,"07105530",1529807,"{1529755}","{07105500}"
1,"04148295",13020013,"{13019635}","{041482663}"
1,"13181000",23349779,"{23315892}","{13176400}"
1,"08047000",1268934,"{1268578}","{08045995}"
1,"08088610",24943191,"{5494668}","{08088000}"
1,"094196783",22069934,"{22070778}","{094196781}"
1,"05528100",14784669,"{14784503}","{05528000}"
1,"11451300",8007863,"{8005975}","{11451100}"
1,"05592500",13871274,"{13772120}","{05592100}"
1,"06790500",17324499,"{17334243}","{06786000}"
1,"02423500",21656498,"{21655568}","{02423496}"
1,"09512500",20413810,"{20412230}","{09512450}"
1,"02413210",15811451,"{15809979}","{02413000}"
1,"04084445",12006893,"{6863677}","{04082400}"
1,"02323592",2235931,"{933110050}","{02323566}"
1,"02095271",8890624,"{8890700}","{02095181}"
1,"06853500",19018751,"{19011577}","{06853020}"
1,"02217500",1049699,"{1048487}","{02217475}"
1,"12113346",23977884,"{23977932}","{12113347}"
1,"06340000",16249787,"{16247013}","{06339960}"
1,"03461500",22150583,"{22151081}","{03460795}"
1,"06025500",4228286,"{4226632}","{06025250}"
1,"03261500",3983110,"{3981308}","{03260706}"
1,"01500500",8086851,"{8086799}","{01500000}"
1,"02369000",26823380,"{896891}","{02368500}"
1,"09330000",944070009,"{4900159}","{09329050}"
1,"02316000",2014298,"{2008788}","{02315920}"
1,"06884000",4020325,"{18767596}","{06883000}"
1,"05014500",9305892,"{9305916}","{05014300}"
1,"10039500",7898927,"{7900637}","{10038000}"
1,"02458502",18566201,"{18566197}","{02458300}"
1,"02097517",8897336,"{8896094}","{02097464}"
1,"03532000",22540324,"{22539818}","{03531500}"
1,"04273500",9521459,"{9521515}","{04273000}"
1,"10315500",10779090,"{10776466}","{10313900}"
1,"08287000",17846986,"{17846526}","{08286500}"
1,"02197830",9975795,"{9976933}","{02197598}"
1,"09484500",15894062,"{15893872}","{09484000}"
1,"08407000",22460369,"{22458621}","{08406500}"
1,"06600500",17240094,"{940230078}","{06600100}"
1,"02338500",3291986,"{3290264}","{02338000}"
1,"01017000",805113,"{805443}","{01015800}"
1,"03083500",3806147,"{3806299}","{03082500}"
1,"06935890",6009374,"{6009534}","{06935850}"
1,"06768035",940200357,"{7264455}","{06768025}"
1,"06185110",3102237,"{3097061}","{06183450}"
1,"06935770",6009568,"{6009712}","{06935755}"
1,"01643000",8450266,"{8450100}","{01642190}"
1,"07099060",950343,"{947577}","{07099050}"
1,"09371000",16963957,"{16963867}","{09370600}"
1,"07018500",4635347,"{4636879}","{07018100}"
1,"01480000",4651912,"{4651090}","{01479820}"
1,"02301990",16906283,"{16906265}","{02301900}"
1,"09415927",20624798,"{20624866}","{09415920}"
1,"12413355",23002110,"{23002128}","{12413210}"
1,"03434500",18393278,"{18391756}","{03433500}"
1,"06425100",14552525,"{14552381}","{06424000}"
1,"08223000",17900327,"{17906875}","{08220000}"
1,"03290500",1825520,"{1825540}","{03290080}"
